review_id,user_id,business_id,stars,useful,funny,cool,text,date,Sentiment
h19YUcJX7z9CsJ7Lmr7Egw,S2yp8AV_H1o2fOag0vPA8Q,L7J8aZmdz_DNhEwFb3QnBQ,2,5,0,0,"We'll what can I say. I went out with a few friends last night and decided to give this place a try.  We got
There around 520PM and had be placed on a waitlist to sit on the patio. Which was fine as we had drinks at the bar.  One thing that I really disliked about this place is the parking. Had to park on the outskirts of the land and hike all the way to the front just to walk in this place. But hey walking is always good but just a poor layout in my Opinion.  We were seated and greeted maybe 20 minutes later by our waiter, he made some recommendations but you could tell he was rushed, we ordered appetizers Mac & cheese balls and chips and dip, the cheese balls were beyond bland, they looked amazing but taste feel flat.  The chips and dip were actually pita bread or pizza bread cut up in triangle with toasted Parmesan and with a spinach dip. This is as amazing. The flavors were great and the hot peppers placed on top as a garnish gave the right amount of heat. It was delicious.   We ordered a variety of entrees to try it out.  We ordered pizza, fish tacos, steak and burger.  Let me just say the pizza was horrible, the crust was basically pita bread, very doughy and the toppings weren't that great. I'd expect a lot more for $16-20 a personal pizza,  the burger was bland, the fish tacos were ok, the steak horrible. As you imagine if you pay a good price for an item you expect it to taste great. We'll that doesn't Exist here.  Not only was the food low par, i had ordered a soda and it came out as nothing but soda water. When I explained this to the waiter he said we'll it's gonna be at least 15 minutes cuz I have to change the tanks. And I'm like if any other soda works I'll take that, so he leaves and brings me back my soda and states we'll Someone must have changed that tank cuz it works now.  All in all we felt very dismissed and rushed out and not attended to, the food was not great at all.  We had an all around bad experience.  To each their own. Maybe the service and food is great for some people but sadly not for us.",10/28/2021 21:07,0
5YvlX3EtrJCMu0kAAzTtjA,amTlfVK1gc7H3-Kg95JBvA,qcr8K3tZkCK6jWnNZ0bADA,5,0,0,0,"This pizza place is attached to Craft, A Modern Drinkery.  You can grab a brew and have some of this excellent Detroit style pizza.  It is simply amazing and as thick as it is, the pizza crust is very light.  I place this very high on my list of local pubs.  I will definitely be back.",1/17/2022 15:07,1
ZaFcl8S7ajrh-ceLg3Dq9Q,rWNnEks7sc89x_Ih1fr5zQ,42BmFLsm1YAommyVHYxV5Q,1,2,1,0,"This is the Antipasto platter I picked up today. WOW can I even begin to tell you how shocked I am to see that this restaurant changed their entire platter, and didn't feel the need to tell anyone who orders. 

No more fresh ingredients like spinach, goat cheese, artichoke and peppers salad, this I was disgusting and greasy!!! The meat looked and smelled old and this went into the trash. This makes me so sad, because I use to be a loyal patron. Never again, I'll go to Oreganos from n

**The owner just contacted me and said that the reason the food looks like this is because I ordered it to go. Sorry buddy, but I have ordered to go almost every time I have eaten at your establishment. That's about 100 to go orders over almost 7 years. I also live down the street!! 

Instead of asking me to risk exposure to Covid to eat in your restaurant to have fresher food, why don't you tell your guests that you are not prepared for these types of fresh to go orders, and let them know you don't have the same ingredients. The ingredients in the dish are not the same at all. What a crappy response from the owner too. Now you get an F for customer service too.**",08-02-2020 00:42,0
UJ2xb5NGSONkxSKiuc5-FQ,G-DzOxoh7tniSa5K7apy-g,rwZ_nSNpRtkgzuc2ah27wA,3,1,0,0,"The menu is very similar to yardhouse down the street.  Although we went during lunch, it looks like a good place to drink and meet with friends after work.  The food was average.  We had chicken tenders, Nashville hot chicken sandwich, and their version of the club sandwich.  The batter/breading for the tenders was too thick.  Club sandwich was the only one worth returning for.  We didn't try dessert but curious to find out next time.  Service was average.  I'm just irritated when they present the check before we are even done with our meals.",11-05-2021 21:52,1
KSUoyqpNxe1QoZgqid40sA,AyQPH4CVT0ZLn1K27CHrGA,L7J8aZmdz_DNhEwFb3QnBQ,1,4,0,0,"Everything we ordered was wrong. From the drinks, meals to deserts! Not only was the orders all wrong, but it took forever to arrive at table. The food was not good, service was absolutely awful and it was like eating at a crowded hot swap meet!!! We needed something on the far east-side, but this is not it. Inside dining was very small and loud and the outside was not fun in the heat, no fans, no misters and no table space. We had plans to meet friends there on Sunday, but we canceled and are meeting somewhere else. Would of loved to give a good review but just couldn't.",5/29/2021 14:01,0
mYXib0n6_SFep-ykpE-3XQ,nsepWWVNSMM8jrxq_IdDaw,pT9Zvlj2OnprVu6RoPys9g,5,1,0,0,Have heard great things about the pizza at the downtown location but had never gone. Decided to do take out one night recently at new location (Ina/Oracle). I think this is the best pizza in the area! Delicious and can't wait to buy again. Ingredients are all fresh and flavorful and the crust is terrific- not too thick or too thin and not at all doughy. Pizza was still hot and crisp after a 10 minute drive home. I can't speak to the inside but hubby picked up and says 'there are tables'.... that was the description...,10-04-2021 18:42,1
uBEVudcdT22saZeJrYCeLg,Js1FsZ6oP_9tO5tbJN-d2g,L7J8aZmdz_DNhEwFb3QnBQ,5,5,0,3,"Checked this spot out last night and it was such a great venue! I absolutely loved the outdoor vibes. They had blowers outside to help cool off the patio so we sat outside. 
The hula hoops are such a cute and fun addition to the outdoor activities. 
The food, drink, and service were all fabulous !!  I'll be back very soon.",7/13/2021 2:27,1
iuCkWs3rJt6R48LIIENSkA,zOqYEUtyHxvmwY_fWy1VYQ,qcr8K3tZkCK6jWnNZ0bADA,2,6,0,0,"I'm from Detroit. In Detroit, they don't charge you $40 for two TINY deep dish pizzas (4 squares per pie) -- it's at the very least a large deep dish (8 squares per pie) for $18 and taste just as good, if not better. Was willing to give it a try because of Serial Grillers, and my love for my hometown pizza, but this new spot is a rip-off. The pies were tasty, but definitely overpriced and didn't taste like the pies back home.

Will not return unless things change. Good luck fellas.",10-08-2021 02:58,0
voSuqxR6HOFMaXzPTUSK3A,X4c2EsJ2ioDV0CeiQL6iOQ,yR_EfNX8NF_JQTo2LURR4g,4,5,1,4,"As far as Italian food goes this place is pretty good. It's not great or bad, just middle of the road. This review is based on a take out order only. They have a great online ordering system which we used to order our food. And the food was ready to go when we got there to pick it up. I ordered the Penne pasta Chicken Marsala with Caesar salad and my boyfriend ordered the Fettuccine Alfredo with a garden salad. Each order also comes with 3 garlic knots. 
My chicken marsala was very tasty and had just the right amount of sauce for dipping some of the garlic knots. My boyfriend didn't like his as much. Although the flavor was good the pasta was very dry and not saucy like a typical fettuccini. Both of the salads were good...though the cruton were a bit soggy. Lastly, the prices seemed a bit steep for the type and amount of food provided. All in all we will probably be back but will eat onsite versus taking the food to go.",7/27/2021 14:09,1
FKR4t7FKRZXquhSXtKJsAw,jn0IlshjEmN3R8vPJOo8uw,pT9Zvlj2OnprVu6RoPys9g,5,1,0,0,"First time at the ( very close to my house) new location.  Early Wednesday get together with any old friend.  Not very busy, service was prompt and friendly.  Airy, light, and comfortable. Good wine selection.  We split a mixed green salad and a potato white pizza.  Very kindly split salad onto to plates, not too dressed, just right.  My friend had never had a potato pizza, and is now hooked.  By the time we left, 6:30 ish, place was filling up. A great addition to our sometimes lacking array of choices in that area.  Will def bring the spouse to try the pasta.",10-07-2021 23:09,1
QKgrHLa9d2NQY_HunojLSg,9Vy_ESZLUkbc04J3q6W_1w,L7J8aZmdz_DNhEwFb3QnBQ,4,8,2,5,"If I could give 10 stars for atmosphere/venue, I would! The place is exactly what Tucson needed. Tons of open outdoor areas- some for eating, some for drinking, lots for playing. My 4 year old enjoyed running around with a few other kids that happened to be there. After our meal, we left our table to open it up, and sat out on the turf to let both our kids run/crawl around.
The menu offers plenty of variety. We had the ahi tuna tostadas appetizer. I thoroughly enjoyed them, but my husband wasn't fond of the seaweed (he prefers Yardhouse's poke nachos). I had the fried fish tacos. They were ok. The mango salsa on top was great, but the fish itself wasn't anything special. My husband enjoyed his 505 burger and appreciated that it was actually cooked medium rare, as ordered. Unfortunately, my daughter did not enjoy her kids chicken tenders. They had quite a bit of Italian seasoning, so while good and different, definitely not what kids are used to. 
We will be back, and hope to try some other menu items.",08-11-2021 02:08,1
cAMSm21t_PL8xo4DAjWTCA,QRDz8i2YiMgR2f6r-vGcew,yR_EfNX8NF_JQTo2LURR4g,5,1,0,1,"Real Italian is right. The pizza, garlic knots and cannolis.. my boyfriend took one bite and said ""oh my gosh."" We've finally found our north side pizza place. 

I placed an online order for pick up (unfortunately too far for delivery), and it was ready in less than 30 minutes. They have a separate area for pick up blocked off from the dining area with a fridge and hot box. The process was quick and seamless and the 2 employees I encountered were friendly. The food was still hot after my 10 minute drive home. 

We opted for thin crust pepperoni pizza, which isn't my favorite, but this pizza has converted me. Plenty of toppings and from one bite, full of flavor. The sauce for the garlic knots tasted homemade as did the ranch for my side salad. The cannoli was my boyfriends treat and his feedback was ""three thumbs up.""

We will absolutely be back to Dominicks, hopefully to eat in the cute outdoor dining area pictured.",5/17/2021 1:06,1
3RimlF8fTdqthQmaQWTF5Q,Z_L-Uh95Fyu11KoyPSezgA,L7J8aZmdz_DNhEwFb3QnBQ,3,0,0,0,"Had high hopes for this place, but it's very hit or miss. We desperately need more restaurants on the east side, so glad it is here, but it just hadn't ironed out the kinks yet. Wait is insane, service is meh, and food is average. Atmosphere is great though. Lots of outdoor space and seating. If you're not looking for a sit down meal, it's pretty enjoyable!",01-10-2022 02:16,0
i_0I7dI3zJe7Krcb3NZE-g,uiBi3V6n_zef4W3Y4qbudw,rwZ_nSNpRtkgzuc2ah27wA,2,3,1,1,"Merely okay with regards to food (2 stars) but possibly epic (4 stars) if you're just here to drink. Everything else is just details.  We came to eat.  We won't be back.

The dining room is large and cavernous and generally on the dark side.  Bring a flashlight.  The service was fine -- our service was okay, neither amazing nor terrible.  Read the experience of other Yelpers and you will see that true heros exist amongst the serving staff.  I believe that will make or break your visit. Get the right server, and you're likely to have a marvelous time.

The menu is very large -- many, many, options.  So what to pick?  The website boasts that the menu has over 140+ items.  Whoa.  So what do they actually do well?  I have experienced some national restaurant chains can pull this off -- to ensure that no matter what you order on their giant menu, the food will be great.  I did not see evidence of that here.

Tucson has many, many, amazing restaurants.  This is not one of them.  If you're not here for the beer, try somewhere else.",1/20/2020 0:52,0
xsccznybP_BqfGIbVX5cHg,s2vcSzKZiBhEcGAGyTmMoA,rwZ_nSNpRtkgzuc2ah27wA,2,0,0,0,"We have loved going to BJ's since it opened,  we celebrate all the birthdays in our group at Bjs,  I called on Monday to make a reservation for our group for Friday,  we arrive, no reservation but they did get us seated right away,  we order an appetizer of potato skins,  we didn't get them until our food arrived!  The potato skins were cold, they used liquid cheese instead of real cheese.  The server didn't bring plates before hand so we had to wait until they brought plates.  I ordered the Santa Fe chicken salad and it looks wonderful, but it was NOT,  it was watery and had no flavor,  my husband ordered a chicken sandwich with fries and it was cold,  our server was nice but the service was terrible.  When she asked if something was wrong with my salad, I did mention that it was awful but we still paid full price.  It makes me sad, because we have eaten there since you opened and it was always our favorite,  must say it will be quite a while before we return,  sadly,",1/15/2022 16:01,0
MQSjEBDpBfOHvT81PX4kyw,YnjcInqU0TkVrodCyxavDw,rwZ_nSNpRtkgzuc2ah27wA,1,0,0,0,Took my Mother out to dinner tonight and waited almost 75 minutes to get our food while we watched three tables that were seated well after us and ordered well after us receive their food. After demanding to speak to the manager we waited over 15 mins until I made a second and stronger demand to speak to a manger. After another 10 mins one finally appeared with no explanation but a simple apology. At that point no apology was acceptable!! This is my second bad experience at this location in the last two times I have attempted to dine here. Needless to say there won't be a third attempt!,11/18/2021 3:21,0
OQHtdojKTfz1Noi1oVITzQ,YYyvCcCDbV4eo4CfZR4Beg,rwZ_nSNpRtkgzuc2ah27wA,2,1,0,0,"We came to BJ's tonight at 5:50pm. Wait time was 20-25 minutes. Took 40.
Was a little wait for drinks.
The table next to us was sat 20 minutes later and received their drinks before us. Same amount of people (if not more) in their party.
Finally got second drink order after everyone had been empty for a while.
Finally got to order food about another 30 minutes later.
Sitting at table for two hours before the food came out.
All food came out cold.
They ran out of utensils so we were given plasticware and paper towels that look like they are from the bathroom dispenser.
Ordered a rare hamburger, came out medium 
Ordered ham & pineapple pizza....no ham on pizza
Chicken sandwich was supposed to have ranch, no ranch. No sides of ranch for everyone at the table that requested it. Finally came out after food was even colder.
FISH and chips was still borderline frozen inside.

I get it....they are short staffed. Aissa was super apologetic and gave us a free pizooki and said she'd let the manager know about our experience.
Manager made it right with taking the fish and chips off of the bill and gave us a discount on Everything else.
Note: they don't have ham there so the pizza was just a pineapple pizza.

We are super easy going but is was a dinner to congratulate my nephew and his wife, they just got married!

Not a great experience. Don't think I'll be back. 
At least not for a while...

Left at 9:00pm",12/28/2021 4:06,0
6sjCbAFj2IzJZeeyQQ6jjQ,koH4IeVAOtWxp2NvXkZEng,L7J8aZmdz_DNhEwFb3QnBQ,1,1,0,0,"Oh my gosh the food was great, but the service from the kitchen was awful. They can not handle a party of 14, our dinner outside lasted almost 4 hours, 45 minutes trying to figure out the bill. I was my birthday, and I was very disappointed. The meals came out for 45 minutes , same with appetizers, I was done eating when the last person was served. The bills were all wrong took 45 minutes.",01-03-2022 20:36,0
ieXwFIGk0W9QuvMYh142cw,LC0ZZPrG7cmw3b3ALT6DFA,3qsHL1xuMPlPqQciHNYkeg,5,0,1,2,"AMAZING. 

Just SIMPLY AMAZING. I mean this in a cool, hip, minimalist ""SIMPLE"" way. 

This new up and coming pizzeria on 6th ave right next to Crooked Tooth's brewery-- you will step into such a SIMPLE place. Beautiful low-lit aura, wood rows on the ceilings, and the menu comes with very few options and GUARANTEED you are gonna love every single thing. The pizza crust, honey drizzled caramelized onions, everything. Take yourself and go there right now! Show up at 5:00 or the place will be paaaaacked. You will go home feeling not too over-stuffed or too hungry. You'll be perfectly satisfied.",1/27/2020 18:40,1
sQjsr3Pzx-m56ylzFMpJ5w,TwTnO3AJWPRj0SQFiGKrXg,pT9Zvlj2OnprVu6RoPys9g,5,1,0,0,We had a birthday party for 12 people there. The service was great. The restaurant was clean and appealing. The food was great! Loved the mushroom pizza! They did a fabulous job start to finish!!!,9/23/2021 2:40,1
KSZ00Zhnkzr9JeuR5voCNg,yaw1l_D55kWIAL521DcfEQ,L7J8aZmdz_DNhEwFb3QnBQ,5,1,0,1,Attended catered party here and the food was delicious. The jalapeño poppers and cauliflower appetizers were standouts. I barely had room for the dinner tacos. Our family loved the chocolate chip (plus more additions) cookies that we gobbled as part of dessert. Beautiful setting too.,1/16/2022 18:54,1
H9htejjboVaPDYqagHmoqw,aLspDgcVx4DWK3_slTaBnA,JFShrvfR86GnWUaITaGRkA,4,1,0,0,No one wearing a mask dealing with customers. Hopefully they were in the back.... :/ but made me nervous about eating the meal honestly. Otherwise the family special and especially the beefeater salad was delicious and a great value! Please be careful so we can support you.,4/23/2020 2:09,1
Rg3Tm2ZS4MaOiXDIkJ31Og,7hPLE58CM7I4oLtFVWXR3Q,WZUIlyefoUhuH_VkVCEyAw,2,1,0,0,"We went to North Italia on a recent Monday night. I ordered the Arugula and Avocado salad with an added piece of grilled salmon, cooked medium. It was ten dollars with a nine dollar up charge for the salmon, so, nineteen dollars for the dish. I do remember thinking, ""this is about the best salad that I have ever had--anywhere"". Fast forward a week or so, this time, we returned on a Tuesday and I had the same salad with the piece of salmon and I was really looking forward to it. The salmon was the same-- beautifully cooked, succulent and piping hot. The salad was a huge pile of arugula with some tiny chunks of avocado and that's about it. It was a completely different salad. In fact, it was not even a salad, but simply a huge bed of arugula for the salmon to be placed upon. I guess the kitchen thought that was good enough. If I had ordered the salad separately for ten dollars and it came like that, anyone would have had a real issue with it, but I didn't want to because I was really hungry,and the salmon would have suffered for it. So, I went with it and paid for it. However, it did destroy my confidence in the place because I've had that dish prepared better. Awful.",02-05-2020 00:46,0
nJtG8MZDD0ucwE_RMykhPA,Tib139KjMjnO-aIOgOwCVQ,WZUIlyefoUhuH_VkVCEyAw,4,1,0,0,I like the food here and had given it a 5 star rating but on last visit I did not see any of the employees wearing masks. I'm downgrading to a 4 star.,07-11-2020 22:48,1
cSDM0yOrDApQNpfZcRxboA,b_OUmZRiHNE3bxoyZzGJMQ,Zg83olSjsdXAhE5EEy5IcQ,2,2,0,0,"I took my 3 daughters rmy and my wife out for Valentines Dinner at Oregano's on Orange Grove and Oracle. I checked in on the Yelp app. to call ahead waiting list. When, we arrived the hostess said, we would have a small wait. Ok, no biggie.. we waited about 5 minutes. We got sat at our table waitress was nice, took our order. We waited 1 hr before we got our food?! When we asked what was taking so long she replied they are working on getting To Go Orders first? I would figure the people in the restaurant would be first then To Go Orders? After, asking 1 m minute later our food comes out. They just need to prioritize their customers. And we went early because of Valentines Day... 4",2/28/2020 0:21,0
FaOlxNLcE1Zfbxm1cCsn2g,PNjtZzPe0oZzPkHT17Iq7Q,JFShrvfR86GnWUaITaGRkA,5,1,0,0,Stopped by one of our favorite places for a day date. Amanda was hilarious and super helpful. Alfredo in the dark and diablo shrimp hit the spot.,1/24/2020 23:09,1
hjzBy-4d4nmjUdM9x2fwyg,5oXAVjJK-I_RbqHpKJpPVQ,Oby2Phs5qCX4O3VVp37gpA,2,0,0,0,"What a disappointment. We had the family here to purchase $50 plus but it was totally average to below average. Cheesesteaks were small, salad was minus toppings . Not impressed.",05-10-2020 00:26,0
svWj4haRYvHItwEjhgWzCg,acCWRtohZpIZRQKjp9nIZQ,kldw3rf8_T6J2LxsetQ5UA,5,0,0,0,I stopped in for the night headed back to Louisiana and decided to give this place a try. The buffalo chicken cheese fries were amazing.  The atmosphere was cool and the staff was really nice. I will definitely come back.,2/22/2020 17:15,1
6Zse5g_MJVkKhTxKVqrltA,AbOaXoif__VIBGEvNKXONQ,3wbb2oISVPhGDw1RZZHHgQ,2,0,0,0,"Overpriced vegan pizza lacking options and flavors.  If you want vegan pizza, go elsewhere, like anywhere else.",2/16/2020 6:07,0
1x_eMG3PVZRsQBBoy_7OWA,8CMQQEPKM5Mx67H8PXS4oQ,Oby2Phs5qCX4O3VVp37gpA,2,0,0,0,"Cool menu names basic food. I tried the place twice just in case I had gotten a cook on an off day; however food was just as basic. They have a wide variety of options & for kids / teens it works. For me, I rather go to a place that makes better food even if it doesn't have the cool names to go alongside it.",1/22/2021 23:10,0
6_8IvivO5cyD8Jto7Ooowg,UyUzDJ-UloFxSqrcq3eBnQ,Zg83olSjsdXAhE5EEy5IcQ,5,0,0,1,"Awesome little ""Joint"" on oracle. My girlfriend and I were starving but didnt want to head all the way to the Tucson Mall area to find something to eat. Driving down Oracle and we saw the sign pop up and said what the heck, let's try it out! This place looks great on the inside, makes you really feel like you stepped into another world. We sat at the bar due to a small wait for anywhere else in the restaurant. The bartender greeted us quickly and was very friendly as well. We asked him for some recommendations and he guided us to the alfredo pasta and the mexican salad. Both were great! Flavor was awesome and portions were huge! Our bartender was great! Tall guy with glasses and a great personality. We have never been here before but I can assure you that we will be back due to the awesome environment and great food!",1/19/2020 3:56,1
nwsnW-FO5zoje02leA4cew,fb8Ak8_wW_h1JB4XZiQYoQ,WZUIlyefoUhuH_VkVCEyAw,5,0,1,0,This place was really good. Indoor and outdoor seating. Fun place to go with groups. They have an awesome drink menu of craft cocktails. They have delicious appetizers like the meatballs and the calamari. The service was good. Ample free parking lot. In the plaza with the mall.,12/20/2020 22:15,1
hwOdzayouPwlmuzcKxVorA,r82Whxrq5IOGnndRK1Iokg,WZUIlyefoUhuH_VkVCEyAw,3,1,0,0,"This was our first visit to North Italia, a mixed experience. From reading other reviews, it seems the food, service, and overall experience are not highly consistent - although the overall Yelp ratings are very favorable. We were seated after only a short wait, as promised, so got off to a good start on a fairly busy mid-week night. We weren't given complimentary bread & butter (or oil) but some other reviews indicated they had; we decided not to pay $4 for plain bread. My husband asked 3 times for a lemon slice for his water before he got it and I waited a long while for my glass of wine (he got his beer more promptly). Our food was tasty but not the best we've ever had and moderate portions for the price (squid ink pasta & bolognese). Our server was friendly and stopped by fairly often after an initial delay, but didn't tell us about any specials (we overheard another waiter at the next table pointing out featured items). Looks like there are some definite winners on the menu, based on other reviews, so IF I went back I would try those but am more likely to go elsewhere given other options for Italian food in Tucson.",2/13/2020 5:41,0
SPCFeg8OFffPvD2JAXI9NQ,dCrTvwqqjv96pEGL2RBkgA,WZUIlyefoUhuH_VkVCEyAw,5,0,0,0,This is probably my favorite restaurant in Tucson. Thanks for staying true and authentic during these hard times with COVID. You're service and quality is like no other. Our one year loves eating your food. We love our Sundays at North.,09-04-2020 21:34,1
crlVea-6gAhAgXR1p8YtrQ,jWIB4yLwEEZSTybmzmU8ig,WZUIlyefoUhuH_VkVCEyAw,5,1,0,0,"In the popular  La Encantada Mall you'll find this absolute gem off excellent, high quality food. The owners are Italian, the food was all perfect and the decor  inside makes you want too stay. Bravi!",1/25/2020 21:31,1
oEQat0_-3N-pklKioK52KQ,A8A0VqCmDxxjp0k7wllMcw,Oby2Phs5qCX4O3VVp37gpA,5,3,0,2,"This review is based on carryout only. 

I ordered the Red Dragon calzone. Service was quick. From the time of the order, to carryout was 10 min. 

The calzone was very good, with just the right amount of filling. I would order it again.

The inside of the restaurant is spacious, with a large bar and many TVs. They seemed to have a large selection of beer on tap as well. I would return to dine in.",2/18/2020 18:53,1
a_PcdB9lInOBbsKAblQuzA,Z6WD4uMWjx93wo4EzJZDQA,3wbb2oISVPhGDw1RZZHHgQ,3,2,0,0,"I have been to all of the other tridents and they have good bar food, so I thought I would give this pizza place a try. We had a 10"" sausage, pepperoni and pineapple pizza and it was okay. I wasn't impressed and if I go back, I wouldn't order the pizza. Crust was dry and all of toppings fell off the pizza when I tried to eat it. It was a mediocre pizza. The chicken Parmesan sliders were good, 2 for $6. We had the lemon pepper wings and they were god as well. Service was good. They have a full bar and TVs to watch th games. They have inside and patio seating.",01-02-2020 00:14,0
NpSq1i-LMjYFH8oJ_bEq0Q,JEofQKbEZOD71BVQlGEu3A,Zg83olSjsdXAhE5EEy5IcQ,5,0,0,0,"10/10 experience. I placed my name on the waitlist ahead of time, so when I and my party arrived we were seated instantly. Our food was great and so was our service! I will definitely be returning to this location!",01-04-2020 08:13,1
gN7C4e8fmHrTQ4XP_0NVrA,nXe3YqRfQxx_2_WJPHsRZA,tBWjMqUc0yP5lRElCfDaKg,4,0,0,0,Good slice of pizza. Only complaint is that the crust is more crisp than I like. I like them to be doughy and fluffy but this was crisp and a bit over-cooked. Ample toppings. Good cheese to sauce ratio. Quick service. Friendly staff. Great beer options- tap and bottled. Been there a number of times and will continue to go back.,1/14/2020 9:06,1
e__d4JMcUSZ7bv8KnBMMZA,TzJIIYmsErnQ0qgybgI6Jw,Zg83olSjsdXAhE5EEy5IcQ,1,2,0,0,"My friend and I decided to get an early dinner today to celebrate my Birthday. . We ordered the shrimp scampi and a thin crust pizza. It was taking a while for our food to come out and the server stoped by to say it would be out soon. The food runner  ended up delivering 'our order' to the booth next to us. The food runner put extra shredded parmesan on the pizza  for that table. After five minutes  our server stopped by and we asked if our order would be out soon, he said he would check on it. The booth next to us flagged down their server and said they didnt order that kind of pizza, they took the pizza back to the kitchen. A few minutes later they delivered our food. They had put the pizza from the othet table back in the oven, you could see the Parmesan cheese on  on the pizza was melted, so i asked our server if this was the same pizza that sat on the  other table? He said yes, I told the server I don't want to eat  that pizza. The manager came and apologized and said a new pizza would be out in 15 minutes. About 15 minutes later the 'new' pizza came out, it was really cheesy  and the crust was burnt. I think they just added  more cheese to the pizza that they delivered to the other table. After all of this we were still charged full price for the pizza. It's against health code to serve a table food after serving to another table.",1/20/2020 2:38,0
EJZi_odJbphHoA2JyykTnw,A5Ei-cTuWGnw4_d2OyuZhg,eN-Zrz1orLoqIb7D6mUMbg,1,2,0,0,"Tonight was my first and last time ordering from Brooklyn Pizza. I ordered delivery using the website. They offer a box to check to have the pizza left on the porch. Because of an immune disorder and my high COVID-19 risk, this is the only way I am able to order delivery. I really appreciate companies who offer this option, as a former chef, I am trying to help local eateries as much as possible if and when I can do so safely. 
The problem with Brooklyn Pizza, when the delivery person arrived, they wouldn't leave it on my porch because they require a picture ID and a signature. She refused leave the pizza and I would not risk contact so she left without leaving my pizza. I was charged for the pizza that I never received. 
These are difficult times, Brooklyn Pizza, and you should realize that your policy is putting both your customers and employees at risk.If you do not have contact free delivery then please do not make it an option when ordering. 
I highly recommend No Anchovies Pizza via Postmates if you are ordering in the West University area.",4/30/2020 5:13,0
U1VGLB_a00TYV-S-SHdgxA,Tib139KjMjnO-aIOgOwCVQ,WZUIlyefoUhuH_VkVCEyAw,5,1,0,0,Really enjoyed this place. Pleasant ambiance and the food was terrific. The only downside we forgot our boxes of leftovers.,2/23/2020 23:10,1
o-IrURyyGmEVBwgnoD2LZQ,FwC74Z5rCG6YnYClHz0PlQ,Zg83olSjsdXAhE5EEy5IcQ,5,0,0,0,"I ordered online and when I arrived it wasn't ready, shortly after I was informed my order was over cooked. The team was very pleasant and apologetic  and remade my order. They ended up refunding my order to my card as well as gave me a Giftt Card. I didn't ask for either the refund  or the GC, what fee eat service. Mistakes happen from time to time and they handled it awesome",1/24/2020 20:28,1
gcz9iqWMMHh9DPHIBdbbxQ,3em4g1hD3uT5X5IvwcSGhg,Oby2Phs5qCX4O3VVp37gpA,3,0,0,0,"First time here. Came because it's new in my neighborhood. Food took a while to come out, only one family ahead of us. All 3 burgers came out cold:( fries were crunchy  but were also cold. I know they just opened so we'll come back and hope for hot food.",2/15/2020 18:52,1
tjsuPwVs8Mo7VN-0DXCNxA,p5JM6v-IER1n5X-soq3Qhw,JFShrvfR86GnWUaITaGRkA,1,1,0,0,"Food might have been good, but called was put on list, received Yelp invite and drove to restaurant and they stopped seating before we called.  Get functional wait staff to answer phones.",06-03-2020 02:29,0
dUbK6J3QdxMhucZzdEG8ig,r3F8U8TSycCnBB5P5Bi_kA,WZUIlyefoUhuH_VkVCEyAw,5,0,0,0,"Stayed in Tucson during the final leg of our family road trip and ordered pizza (Margarita, Bianca and Funghi) and salad (Italian). Had delivered through DoorDash...arrived in roughly 30 minutes. Pizza was excellent and my wife and girls enjoyed the salad.",08-07-2020 04:08,1
awJ63_fsxCVmNkVOELvWtA,8QsXmnn2nvj2_Ko55SwLJw,WZUIlyefoUhuH_VkVCEyAw,5,0,0,0,Honestly so pleased with the food here. I went because so many people told me how good it was so I really thought it would be a bit of a let down but low and behold I really enjoyed it!,11/14/2020 14:01,1
TWJ6YweQV3S4TCqYkXMDLg,mwqWeswebJ3_H1Ex_mxlug,kldw3rf8_T6J2LxsetQ5UA,2,1,0,0,"So, I came by for the ""Buy 10, Get 10 Free Wing Special.""  I wouldn't get this special again. 1/2 the order was medium sized wings. The other half were pinky sized small. Had practically not meat on the bones. Sounded like a good deal, but turned out to be a bad one. Employees were nice.",3/23/2020 19:34,0
3133Q7v_-AXC1L76lGtP6A,uB0hadiRiQcyRF7rt4PL-w,JFShrvfR86GnWUaITaGRkA,5,2,0,2,"I went there with my girlfriend, we ordered Chicken Parm Pasta and Mom S &P Pasta, black tea, lemonade, also with garlic cheese bread ( this is the best part I like, only 5bucks, but taste like heaven). I will give 4 star for the whole food, definitely 5star for the bread only",04-12-2020 03:18,1
5znkqUzR9I_XSlpW8ZSadA,jAxwPJtP6p5NG9vt2mWIEQ,eN-Zrz1orLoqIb7D6mUMbg,3,3,0,0,"I love this place & it's been a staple since my childhood. Great pizza, great prices & awesome location. 

The only downfall is the employees & cleanliness.  Employee used to be awesome, but lately they have a bunch of really snotty, impatient younger sorority girls. Not educated on the menu & just plain rude. 

As for cleanliness, oh man.. no gloves, touching food and then touching the dirty counter, receipts, register, it's a mess! I don't know how they get away with it. And there's an older man who works there (short, and I would assume a manager) I've seen him wipe his sweaty face & then continue to roll pizza dough. 

I've also ordered delivery from them and oh my gosh, painfully slow & I live 0.3 miles away from Brooklyn's... took  1.5 hours to be delivered 2 slices of pizza on a Wednesday night.",1/25/2020 1:05,1
